url,WeekID,Song,Performer,SongID,Instance,Peak Position,Weeks on Chart
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,I Like Me Better,Lauv,I Like Me BetterLauv,1,27,41
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Lovely,Billie Eilish & Khalid,LovelyBillie Eilish & Khalid,2,80,6
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Lost In Japan,Shawn Mendes X Zedd,Lost In JapanShawn Mendes X Zedd,2,48,9
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Drunk Me,Mitchell Tenpenny,Drunk MeMitchell Tenpenny,2,54,15
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Lie,NF,LieNF,2,48,17
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Lose It,Kane Brown,Lose ItKane Brown,2,28,19
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Electricity,Silk City x Dua Lipa,ElectricitySilk City x Dua Lipa,3,94,5
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,High Hopes,Panic! At The Disco,High HopesPanic! At The Disco,3,6,16
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Best Part,Daniel Caesar Featuring H.E.R.,Best PartDaniel Caesar Featuring H.E.R.,1,75,18
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Broken,lovelytheband,Brokenlovelytheband,1,29,19
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Yes Indeed,Lil Baby & Drake,Yes IndeedLil Baby & Drake,1,6,28
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Sad!,XXXTENTACION,Sad!XXXTENTACION,1,1,38
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Psycho,Post Malone Featuring Ty Dolla $ign,PsychoPost Malone Featuring Ty Dolla $ign,1,1,39
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Backin' It Up,Pardison Fontaine Featuring Cardi B,Backin' It UpPardison Fontaine Featuring Cardi B,2,65,6
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Rich,Maren Morris,RichMaren Morris,2,62,7
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Noticed,Lil Mosey,NoticedLil Mosey,2,80,9
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Ring,Cardi B Featuring Kehlani,RingCardi B Featuring Kehlani,2,36,18
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Bohemian Rhapsody,Queen,Bohemian RhapsodyQueen,3,33,44
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Desperate Man,Eric Church,Desperate ManEric Church,4,94,15
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,All I Want For Christmas Is You,Mariah Carey,All I Want For Christmas Is YouMariah Carey,8,29,24
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Happier,Marshmello & Bastille,HappierMarshmello & Bastille,1,3,14
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,In My Feelings,Drake,In My FeelingsDrake,1,1,21
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Natural,Imagine Dragons,NaturalImagine Dragons,1,13,18
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE6ix9ine Featuring Nicki Minaj & Murda Beatz,1,3,18
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Hangin' On,Chris Young,Hangin' OnChris Young,1,63,12
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Lucky You,Eminem Featuring Joyner Lucas,Lucky YouEminem Featuring Joyner Lucas,1,6,12
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,Mo Bamba,Sheck Wes,Mo BambaSheck Wes,1,7,13
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Come Out And Play,Billie Eilish,Come Out And PlayBillie Eilish,1,69,1
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B","Taki TakiDJ Snake Featuring Selena Gomez, Ozuna & Cardi B",1,11,9
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Talk To Me,Tory Lanez & Rich The Kid,Talk To MeTory Lanez & Rich The Kid,1,72,5
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,MAMA,6ix9ine Featuring Nicki Minaj & Kanye West,MAMA6ix9ine Featuring Nicki Minaj & Kanye West,1,58,1
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,KIKA,6ix9ine Featuring Tory Lanez,KIKA6ix9ine Featuring Tory Lanez,1,59,1
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Taste,Tyga Featuring Offset,TasteTyga Featuring Offset,1,8,27
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Tequila,Dan + Shay,TequilaDan + Shay,2,21,38
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,"Thank U, Next",Ariana Grande,"Thank U, NextAriana Grande",1,1,4
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,That's On Me,Yella Beezy,That's On MeYella Beezy,1,56,18
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,STOOPID,6ix9ine Featuring Bobby Shmurda,STOOPID6ix9ine Featuring Bobby Shmurda,1,25,8
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Close Friends,Lil Baby,Close FriendsLil Baby,1,28,8
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Ocean Eyes,Billie Eilish,Ocean EyesBillie Eilish,1,96,2
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,Close To MeEllie Goulding X Diplo Featuring Swae Lee,1,98,2
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,BAD!,XXXTENTACION,BAD!XXXTENTACION,1,16,3
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Armed And Dangerous,Juice WRLD,Armed And DangerousJuice WRLD,1,44,3
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song (Merry Christmas To You)Nat King Cole,7,39,12
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Sixteen,Thomas Rhett,SixteenThomas Rhett,1,87,3
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Shallow,Lady Gaga & Bradley Cooper,ShallowLady Gaga & Bradley Cooper,1,5,9
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,1400 / 999 Freestyle,Trippie Redd Featuring Juice WRLD,1400 / 999 FreestyleTrippie Redd Featuring Juice WRLD,1,55,3
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,10 Freaky Girls,Metro Boomin Featuring 21 Savage,10 Freaky GirlsMetro Boomin Featuring 21 Savage,1,42,4
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Consequences,Camila Cabello,ConsequencesCamila Cabello,1,77,4
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Space Cadet,Metro Boomin Featuring Gunna,Space CadetMetro Boomin Featuring Gunna,1,51,4
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around YouXXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,1,28,5
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Be Alright,Dean Lewis,Be AlrightDean Lewis,1,65,5
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Dip,Tyga & Nicki Minaj,DipTyga & Nicki Minaj,1,63,5
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse)Post Malone & Swae Lee,1,9,6
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,This FeelingThe Chainsmokers Featuring Kelsea Ballerini,3,73,7
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,TIC TOC,6ix9ine Featuring Lil Baby,TIC TOC6ix9ine Featuring Lil Baby,1,62,1
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Trip,Ella Mai,TripElla Mai,1,11,17
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Better,Khalid,BetterKhalid,1,29,11
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Best Shot,Jimmie Allen,Best ShotJimmie Allen,1,46,11
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Don't Come Out The House,Metro Boomin Featuring 21 Savage,Don't Come Out The HouseMetro Boomin Featuring 21 Savage,1,38,4
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Burning Man,Dierks Bentley Featuring Brothers Osborne,Burning ManDierks Bentley Featuring Brothers Osborne,1,69,6
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Topanga,Trippie Redd,TopangaTrippie Redd,1,52,5
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The SkyGucci Mane X Bruno Mars X Kodak Black,1,14,11
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Good Girl,Dustin Lynch,Good GirlDustin Lynch,1,81,3
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Last Shot,Kip Moore,Last ShotKip Moore,1,90,3
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Uproar,Lil Wayne,UproarLil Wayne,1,7,9
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,WAKA,6ix9ine Featuring A Boogie Wit da Hoodie,WAKA6ix9ine Featuring A Boogie Wit da Hoodie,1,71,1
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,When The Party's Over,Billie Eilish,When The Party's OverBillie Eilish,1,52,6
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Girl Like You,Jason Aldean,Girl Like YouJason Aldean,1,94,2
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Money,Cardi B,MoneyCardi B,1,13,6
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Speechless,Dan + Shay,SpeechlessDan + Shay,1,33,12
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Without Me,Halsey,Without MeHalsey,1,4,8
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,You Say,Lauren Daigle,You SayLauren Daigle,1,44,20
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,You,Jacquees,YouJacquees,1,90,1
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Youngblood,5 Seconds Of Summer,Youngblood5 Seconds Of Summer,1,7,26
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,ZEZE,Kodak Black Featuring Travis Scott & Offset,ZEZEKodak Black Featuring Travis Scott & Offset,1,2,7
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Fine China,Future & Juice WRLD,Fine ChinaFuture & Juice WRLD,1,26,6
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,MIA,Bad Bunny Featuring Drake,MIABad Bunny Featuring Drake,1,5,7
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Falling Down,Lil Peep & XXXTENTACION,Falling DownLil Peep & XXXTENTACION,1,13,11
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Never Recover,Lil Baby & Gunna Featuring Drake,Never RecoverLil Baby & Gunna Featuring Drake,1,15,8
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,No Stylist,French Montana Featuring Drake,No StylistFrench Montana Featuring Drake,1,47,10
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Drip Too Hard,Lil Baby & Gunna,Drip Too HardLil Baby & Gunna,1,4,11
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Leave Me Alone,Flipp Dinero,Leave Me AloneFlipp Dinero,1,27,11
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Girls Like You,Maroon 5 Featuring Cardi B,Girls Like YouMaroon 5 Featuring Cardi B,1,1,27
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Lucid Dreams,Juice WRLD,Lucid DreamsJuice WRLD,1,2,29
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,I Like It,"Cardi B, Bad Bunny & J Balvin","I Like ItCardi B, Bad Bunny & J Balvin",1,1,34
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Ella Quiere Beber,Anuel AA & Romeo Santos,Ella Quiere BeberAnuel AA & Romeo Santos,1,79,4
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Natural,Imagine Dragons,NaturalImagine Dragons,1,13,19
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE6ix9ine Featuring Nicki Minaj & Murda Beatz,1,3,19
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life)Lil' Duval Featuring Snoop Dogg & Ball Greezy,1,56,14
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Breathin,Ariana Grande,BreathinAriana Grande,1,13,15
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Blue Tacoma,Russell Dickerson,Blue TacomaRussell Dickerson,1,52,15
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,She Got The Best Of Me,Luke Combs,She Got The Best Of MeLuke Combs,1,34,16
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Sicko Mode,Travis Scott,Sicko ModeTravis Scott,1,1,17
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Beautiful,Bazzi Featuring Camila Cabello,BeautifulBazzi Featuring Camila Cabello,1,30,17
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Broken,lovelytheband,Brokenlovelytheband,1,29,20
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Nonstop,Drake,NonstopDrake,1,2,22
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Better Now,Post Malone,Better NowPost Malone,1,3,31
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Noticed,Lil Mosey,NoticedLil Mosey,2,80,10
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,DangerousMeek Mill Featuring Jeremih & PnB Rock,2,48,15
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Love Lies,Khalid & Normani,Love LiesKhalid & Normani,1,9,41
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Lovely,Billie Eilish & Khalid,LovelyBillie Eilish & Khalid,2,80,7
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Lost In Japan,Shawn Mendes X Zedd,Lost In JapanShawn Mendes X Zedd,2,48,10
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Drunk Me,Mitchell Tenpenny,Drunk MeMitchell Tenpenny,2,53,16
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Lie,NF,LieNF,2,48,18
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Lose It,Kane Brown,Lose ItKane Brown,2,28,20
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Last Christmas,Wham!,Last ChristmasWham!,3,43,4
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,It's The Most Wonderful Time Of The Year,Andy Williams,It's The Most Wonderful Time Of The YearAndy Williams,3,21,5
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,High Hopes,Panic! At The Disco,High HopesPanic! At The Disco,3,5,17
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Jingle Bell Rock,Bobby Helms,Jingle Bell RockBobby Helms,7,33,21
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Best Part,Daniel Caesar Featuring H.E.R.,Best PartDaniel Caesar Featuring H.E.R.,1,75,19
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Yes Indeed,Lil Baby & Drake,Yes IndeedLil Baby & Drake,1,6,29
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Boo'd Up,Ella Mai,Boo'd UpElla Mai,1,5,35
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,BEBE,6ix9ine Featuring Anuel AA,BEBE6ix9ine Featuring Anuel AA,2,86,5
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Backin' It Up,Pardison Fontaine Featuring Cardi B,Backin' It UpPardison Fontaine Featuring Cardi B,2,65,7
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Rich,Maren Morris,RichMaren Morris,2,62,8
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Ring,Cardi B Featuring Kehlani,RingCardi B Featuring Kehlani,2,36,19
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,A Holly Jolly Christmas,Burl Ives,A Holly Jolly ChristmasBurl Ives,3,26,5
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Rockin' Around The Christmas Tree,Brenda Lee,Rockin' Around The Christmas TreeBrenda Lee,8,23,23
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,All I Want For Christmas Is You,Mariah Carey,All I Want For Christmas Is YouMariah Carey,8,14,25
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Hangin' On,Chris Young,Hangin' OnChris Young,1,63,13
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Mo Bamba,Sheck Wes,Mo BambaSheck Wes,1,6,14
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Happier,Marshmello & Bastille,HappierMarshmello & Bastille,1,3,15
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,Eastside,"Benny Blanco, Halsey & Khalid","EastsideBenny Blanco, Halsey & Khalid",1,17,20
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,God Is A Woman,Ariana Grande,God Is A WomanAriana Grande,1,8,20
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,I'm A Mess,Bebe Rexha,I'm A MessBebe Rexha,1,35,20
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,In My Feelings,Drake,In My FeelingsDrake,1,1,22
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,I Love It,Kanye West & Lil Pump,I Love ItKanye West & Lil Pump,1,6,12
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,Nothing Breaks Like A HeartMark Ronson Featuring Miley Cyrus,1,67,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,24/7,Meek Mill Featuring Ella Mai,24/7Meek Mill Featuring Ella Mai,1,54,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Championships,Meek Mill,ChampionshipsMeek Mill,1,70,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Respect The Game,Meek Mill,Respect The GameMeek Mill,1,57,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,On Me,Meek Mill Featuring Cardi B,On MeMeek Mill Featuring Cardi B,1,30,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Nuketown,Ski Mask The Slump God Featuring Juice WRLD,NuketownSki Mask The Slump God Featuring Juice WRLD,1,63,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Calling My Spirit,Kodak Black,Calling My SpiritKodak Black,1,64,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Ready,Lil Baby Featuring Gunna,ReadyLil Baby Featuring Gunna,1,66,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Almost Slipped,Meek Mill,Almost SlippedMeek Mill,1,73,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Rudolph The Red-Nosed Reindeer,Gene Autry,Rudolph The Red-Nosed ReindeerGene Autry,1,36,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Pure Cocaine,Lil Baby,Pure CocaineLil Baby,1,46,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B","Taki TakiDJ Snake Featuring Selena Gomez, Ozuna & Cardi B",1,11,10
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Talk To Me,Tory Lanez & Rich The Kid,Talk To MeTory Lanez & Rich The Kid,1,72,6
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Going Bad,Meek Mill Featuring Drake,Going BadMeek Mill Featuring Drake,1,6,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,"Let It Snow, Let It Snow, Let It SnowDean Martin",1,41,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Intro,Meek Mill,IntroMeek Mill,1,55,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Good Form,Nicki Minaj Featuring Lil Wayne,Good FormNicki Minaj Featuring Lil Wayne,1,60,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Crush A Lot,Lil Baby,Crush A LotLil Baby,1,82,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Taste,Tyga Featuring Offset,TasteTyga Featuring Offset,1,8,28
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Splash Warning,"Meek Mill Featuring Future, Roddy Ricch & Young Thug","Splash WarningMeek Mill Featuring Future, Roddy Ricch & Young Thug",1,77,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Pay You Back,Meek Mill Featuring 21 Savage,Pay You BackMeek Mill Featuring 21 Savage,1,78,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,"Thank U, Next",Ariana Grande,"Thank U, NextAriana Grande",1,1,5
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,That's On Me,Yella Beezy,That's On MeYella Beezy,1,56,19
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Oodles O' Noodles Babies,Meek Mill,Oodles O' Noodles BabiesMeek Mill,1,85,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song (Merry Christmas To You)Nat King Cole,7,29,13
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,Close To MeEllie Goulding X Diplo Featuring Swae Lee,1,93,3
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Foot Fungus,Ski Mask The Slump God,Foot FungusSki Mask The Slump God,1,81,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Global,Lil Baby,GlobalLil Baby,1,91,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,BAD!,XXXTENTACION,BAD!XXXTENTACION,1,16,4
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Armed And Dangerous,Juice WRLD,Armed And DangerousJuice WRLD,1,44,4
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Time,Lil Baby Featuring Meek Mill,TimeLil Baby Featuring Meek Mill,1,62,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,This FeelingThe Chainsmokers Featuring Kelsea Ballerini,3,73,8
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Tic Tac Toe,Meek Mill Featuring Kodak Black,Tic Tac ToeMeek Mill Featuring Kodak Black,1,72,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,TIC TOC,6ix9ine Featuring Lil Baby,TIC TOC6ix9ine Featuring Lil Baby,1,53,2
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Trauma,Meek Mill,TraumaMeek Mill,1,61,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Trip,Ella Mai,TripElla Mai,1,11,18
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Close Friends,Lil Baby,Close FriendsLil Baby,1,28,9
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,STOOPID,6ix9ine Featuring Bobby Shmurda,STOOPID6ix9ine Featuring Bobby Shmurda,1,25,9
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Shallow,Lady Gaga & Bradley Cooper,ShallowLady Gaga & Bradley Cooper,1,5,10
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,MAMA,6ix9ine Featuring Nicki Minaj & Kanye West,MAMA6ix9ine Featuring Nicki Minaj & Kanye West,1,43,2
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,KIKA,6ix9ine Featuring Tory Lanez,KIKA6ix9ine Featuring Tory Lanez,1,44,2
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Sixteen,Thomas Rhett,SixteenThomas Rhett,1,87,4
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around YouXXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,1,28,6
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Be Alright,Dean Lewis,Be AlrightDean Lewis,1,65,6
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The SkyGucci Mane X Bruno Mars X Kodak Black,1,14,12
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Uproar,Lil Wayne,UproarLil Wayne,1,7,10
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Uptown Vibes,Meek Mill Featuring Fabolous & Anuel AA,Uptown VibesMeek Mill Featuring Fabolous & Anuel AA,1,39,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,WAKA,6ix9ine Featuring A Boogie Wit da Hoodie,WAKA6ix9ine Featuring A Boogie Wit da Hoodie,1,51,2
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,When The Party's Over,Billie Eilish,When The Party's OverBillie Eilish,1,52,7
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Consequences,Camila Cabello,ConsequencesCamila Cabello,1,77,5
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse)Post Malone & Swae Lee,1,9,7
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Burning Man,Dierks Bentley Featuring Brothers Osborne,Burning ManDierks Bentley Featuring Brothers Osborne,1,69,7
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Ella Quiere Beber,Anuel AA & Romeo Santos,Ella Quiere BeberAnuel AA & Romeo Santos,1,79,5
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Better,Khalid,BetterKhalid,1,29,12
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Best Shot,Jimmie Allen,Best ShotJimmie Allen,1,46,12
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,Speechless,Dan + Shay,SpeechlessDan + Shay,1,33,13
